Did Risky Business come out before Top Gun?<ar>ريسكي بيزنس*|*توب غان
"Which singer has earned more Academy Awards, Lady Gaga or Beyoncé?<ar>جائزة الأوسكار*|*ليدي غاغا*|*بيونسيه"
Did Gone With The Wind come out before 1940?<ar>nan
Is Johnny Depp or Brad Pitt older?<ar>جوني ديب*|*براد بيت
"Who has won fewer Academy Awards for Best Actor, Tom Hanks or Leonardo DiCaprio?<ar>جائزة الأوسكار*|*توم هانكس*|*ليوناردو دي كابريو"
Did the movie Goldfinger come out before Dr. No?<ar>أصبع الذهب*|*دكتور نو
Did the movie Diamonds Are Forever come out before 1974?<ar>الماس للأبد
"Which movie came out first, Avengers: Endgame or Jurassic World?<ar>المنتقمون: نهاية اللعبة*|*الحديقة الجوراسية"
"Which movie is longer, Star Wars: Return of the Jedi or Star Wars: A New Hope?<ar>حرب النجوم"
How many The Chronicles of Narnia movies are there?<ar>سجلات نارنيا
How many times has Tom Cruise been nominated for an Academy Award for Best Actor?<ar>توم كروز
How many Oscars has Julia Roberts been nominated for?<ar>جائزة الأوسكار*|*جوليا روبرتس
How many Star Trek movies featured the Next Generation cast?<ar>ستار تريك*|*ستار تريك: الجيل التالي
How many movies in The Conjuring universe does Patrick Wilson appear in?<ar>الشعوذة*|*باتريك ويلسون
How many Resident Evil movies did Paul W. S. Anderson direct?<ar>ريزدنت إيفل*|*بول أندرسون
How many Best Actor Oscars has Jack Nicholson won?<ar>جائزة الأوسكار*|*جاك نيكلسون
How many titles are there in the Lord of the Rings series?<ar>سيد الخواتم
How many Mortal Mombat movies are there?<ar>nan
How many The Incredibles movies are there?<ar>أبطال خارقون
How many Avengers movies has Spider-Man appeared in?<ar>المنتقمون*|*الرجل العنكبوت
Which Quentin Tarantino movie was nominated for Best Director in 1995 but did not win?<ar>كوينتن تارانتينو
Which 1955 movie with James Dean was a hit but did not win an Academy Award?<ar>جيمس دين
What was the title of the movie that Vanessa Kirby was nominated for but did not win?<ar>فانيسا كيربي
Which Back to the Future movies did not take place in the future?<ar>العودة إلى المستقبل
Which movie about the development of Citizen Kane was nominated for Best Picture but did not win?<ar>المواطن كين
Which baseball movie starring Kevin Costner was nominated for Best Picture in 1990 but did not win?<ar>كيفين كوستنر
Which movie in 1999 was Cate Blanchett nominated for Best Performance by an Actress in a Leading Role but lost?<ar>كيت بلانشيت
Which actress played an Avenger and was in Lost In Translation?<ar>nan
Which actress who starred in White Christmas is also the aunt of George Clooney?<ar>nan*|*جورج كلوني
Which movie was directed by Spike Jonze and starred Joaquin Phoenix?<ar>سبايك جونز*|*خواكين فينيكس
Which pop vocal group performs at the wedding in Bridesmaids and was formed in Los Angeles in 1989?<ar>الاشبينات*|*لوس أنجلوس
Which actress was in Cruella (2021) and has a child named Louise Jean McCary?<ar>كرولا
Which movie was directed by David Mickey Evans and starred Tom Guiry?<ar>ديفيد ميكي إيفانز*|*توم جويري
"Which actor starred in ""The Other Guys"" and was born in Boston, Massachusetts?<ar>الشخصان الآخران*|*بوسطن*|*ماساتشوستس"
Which actor starred in Saw II and was a founding member of New Kids on the Block?<ar>سو 2*|*نيو كيدز أون دا بلوك
Which movie starred Chris Pratt and followed the character Star-Lord?<ar>كريس برات*|*nan
Which Grammy Award winning singer also starred in A Star is Born?<ar>جائزة غرامي
How many kids does the lead actress of Silence of the Lambs have?<ar>صمت الحملان
Where is that actor that plays Peter Parker in the MCU from?<ar>الرجل العنكبوت*|*عالم مارفل السينمائي
How many children did the actor who played Don Vito Corleone in Godfather have?<ar>فيتو كورليوني*|*العراب
How old is the director of Spider-Man Homecoming?<ar>nan
How many children does the director of Gangs of New York have?<ar>عصابات نيويورك
In which year was the director of Taxi Driver born?<ar>سائق التاكسي
How many kids does the lead actor of Troy have?<ar>طروادة
What was the title of the fourth Star Trek movie of the original series?<ar>ستار تريك
What was the title of the third movie in the second Star Wars trilogy to be released?<ar>حرب النجوم
What was the first movie released that is considered part of the Marvel Cinematic Universe?<ar>عالم مارفل السينمائي
What was the first Star Wars movie to be released in theaters?<ar>حرب النجوم
When was Sylvester Stallone first nominated for an Academy Award?<ar>سيلفستر ستالون
What is the second Twilight movie?<ar>الشفق
Who was the first African American to win the Academy Award for best actor?<ar>أمريكيون أفارقة
What was the first movie in the Peter Jackson Lord of the Rings trilogy?<ar>nan
When did Jamie Foxx win his first Oscar?<ar>جيمي فوكس
What is the title of the first Harry Potter movie?<ar>هاري بوتر
What is the second movie in the Pirates of the Caribbean series?<ar>قراصنة الكاريبي
What is the fourth movie in the Pirates of the Caribbean series?<ar>قراصنة الكاريبي
What is the second movie in the Hobbit series?<ar>الهوبيت
What is the most amount of money an actor has received for one movie?<ar>nan
Which movie made the most money in the United States in 1978?<ar>الولايات المتحدة
What is the longest Academy Award winning movie?<ar>nan
Who is the youngest person to win a Best Director Academy Award?<ar>nan
Which Star Wars movie is the shortest?<ar>حرب النجوم
Which Star Wars movie has the most screen time showing lightsabers?<ar>حرب النجوم
What is the longest movie from 2003?<ar>nan
What Star Wars movie made the most money?<ar>حرب النجوم
Who is the highest-grossing actor of all time?<ar>nan
What is the longest Star Wars movie?<ar>حرب النجوم
Did Tom Hanks receive an Oscar for Forrest Gump?<ar>توم هانكس*|*فورست غامب
Was Apollo 13 nominated for Best Picture?<ar>أبولو 13
Is Bong Joon-ho the director of Parasite and OldBoy?<ar>بونغ جون هو
Has Tom Hanks has been nominated for Best Picture more than eight times?<ar>توم هانكس
Was Beyoncé in the Lion King?<ar>بيونسيه*|*nan
"Did ""The Lord of the Rings"" have two installments?<ar>سيد الخواتم"
Was Tom Cruise in 8 Mile?<ar>توم كروز
Did Titanic win Best Picture?<ar>تيتانيك
Did Clint Eastwood retire from acting?<ar>كلينت إيستوود
Did Shia LaBeouf star in the original 2007 Transformers movie?<ar>شيا لابوف*|*المتحولون
Did John Williams compose for Raiders of the Lost Ark?<ar>جون ويليامز*|*سارقو التابوت الضائع
Did Jordan Peele win Best Original Screenplay for Get Out in 2018?<ar>جوردان بيل*|*غت آوت
"Who has more Grammys, Adele or Taylor Swift?<ar>جائزة غرامي*|*أديل*|*تايلور سويفت"
Did Rob Zombie or Marilyn Manson direct House of 1000 Corpses?<ar>روب زومبي*|*مارلين مانسن*|*منزل الالف جثة
"Who was The Beatles' drummer for longer, Ringo Starr or Pete Best?<ar>رينغو ستار*|*بيت بيست"
"Who sold more albums, The Beatles or Michael Jackson?<ar>البيتلز*|*مايكل جاكسون"
"Who has more Grammy Awards, Jay-Z or Kendrick Lamar?<ar>جائزة غرامي*|*جاي-زي*|*كيندريك لامار"
Did R.E.M. release their first album before U2?<ar>آر إي إم
"Who is older, Katy Perry or Dua Lipa?<ar>كيتي بيري*|*دوا ليبا"
How many Grammy Award nominations did Drake receive in 2020?<ar>جائزة غرامي*|*دريك
How many years has Jennifer Lopez won Best International Female Artist at the Italian Music Awards?<ar>جينيفر لوبيز
How many Grammy Awards has Lorde won?<ar>جائزة غرامي*|*لورد
How many Grammy Awards has Green Day won?<ar>جائزة غرامي*|*غرين دي
How many studio albums does Ariana Grande have?<ar>أريانا غراندي
How many Michael Jackson studio albums went platinum in the U.S.?<ar>مايكل جاكسون*|*الولايات المتحدة
Which Grammy Award was Grenade nominated for but did not win?<ar>جائزة غرامي
Which MissA members were not born in South Korea?<ar>كوريا الجنوبية
Which category of the Billboard Music Awards was Lil Wayne most recently nominated for but didn't win?<ar>جوائز بيلبورد الموسيقية*|*ليل وين
How many members of The Beatles are not alive?<ar>البيتلز
"Which 2021 Grammy Award was Elaine Martone nominated for, but did not win?<ar>جائزة غرامي"
Which song was not the first rock-n-roll song to hit number one in the charts?<ar>nan
Which Grammy Award was Dirty Computer by Janelle Monáe nominated for but did not win?<ar>جائزة غرامي*|*جانيل موناي
Which Grammy Award was Post Malone nominated for but did not win in 2020?<ar>جائزة غرامي*|*بوست مالون
Which member of The Beatles was gunned down on the street?<ar>البيتلز
Which member of No Doubt appeared in The Aviator?<ar>نو داوت*|*الطيار
Who is the Why Don't We band member who was born in Texas?<ar>واي دونت وي*|*تكساس
Which member of The Rolling Stones appeared in the movie Pirates of the Caribbean: At World's End?<ar>ذا رولينج ستونز*|*قراصنة الكاريبي: في نهاية العالم
Which album by Olivia Rodrigo was released in 2021?<ar>أوليفيا رودريغو
When was the first Ed Sheeran album released?<ar>إد شيران
What year was Nicki Minaj's first album released?<ar>نيكي ميناج
What is the longest Pink Floyd song?<ar>بينك فلويد
What was the second best-selling album in the US of the 1980s?<ar>الولايات المتحدة
Which album has sold the most certified copies worldwide?<ar>nan
Did Ariana Grande's Dangerous Woman come out before Sweetener?<ar>أريانا غراندي*|*دينجروس وومان
"Was Nicki Minaj's ""The Pinkprint"" album released before her ""Queen"" album?<ar>نيكي ميناج*|*nan*|*كوين"
Are The Beatles from the United States?<ar>البيتلز*|*الولايات المتحدة
Did Jay-Z ever make a song with Tupac?<ar>جاي-زي*|*توباك شاكور
Was the name of John Prine's last album Tree of Forgiveness?<ar>جون براين
Did The Beatles release an album called Abbey Road?<ar>البيتلز*|*آبي رود
Did Mozart sell more CDs than Beyoncé in 2016?<ar>بيونسيه
Does Linkin Park have only 2 albums?<ar>لينكين بارك
Is Cristiano Ronaldo taller than Lionel Messi?<ar>كريستيانو رونالدو*|*ليونيل ميسي
"Who has won more Champions League titles, Messi or Cristiano Ronaldo?<ar>دوري أبطال أوروبا*|*ليونيل ميسي*|*كريستيانو رونالدو"
Has Tom Brady won more Super Bowls than the Pittsburgh Steelers?<ar>توم برايدي*|*بيتسبورغ ستيلرز
Did Roger Staubach join the Dallas Cowboys before 2012?<ar>nan*|*دالاس كاوبويز
"Who has won more NBA Championships, LeBron James or Kevin Durant?<ar>ليبرون جيمس*|*كيفن دورانت"
"Who played quarterback for the Bills first, Jim Kelly or Frank Reicht?<ar>جيم كيلي"
"Who has played in more Super Bowls, Russell Wilson or Lamar Jackson?<ar>لامار جاكسون"
Did the total viewers of the Super Bowl increase or decrease from 2013 to 2020?<ar>سوبر بول
Did the Cleveland Browns win a Super Bowl before 2020?<ar>كلفلاند براونز*|*سوبر بول
Did Russell Wilson join the Seattle Seahawks before 2009?<ar>سياتل سيهوكس
How many Super Bowls has Ray Lewis won?<ar>راي لويس
How many Super Bowl victories do the Raiders have?<ar>سوبر بول*|*أوكلاند ريدرز
How many times was Michael Jordan named NBA's MVP?<ar>مايكل جوردن*|*جائزة الكتاب الوطني*|*إم في بي
How many Super Bowl halftime shows did Boyz II Men play?<ar>سوبر بول
How many Super Bowls has Tom Brady lost?<ar>توم برايدي
How many Super Bowls has Tony Gonzalez won?<ar>توني غونزاليس
How many different NBA teams has Steve Nash played for?<ar>جائزة الكتاب الوطني*|*ستيف نـاش
How many World Series have the Houston Astros won?<ar>سلسلة العالم*|*هيوستن أسترو
How many losses did Muhammad Ali have in boxing?<ar>محمد علي
Which NFL teams have not won a Super Bowl?<ar>الدوري الوطني لكرة القدم الأمريكية*|*سوبر بول
"In 2021, how many games did the Cincinnati Reds not win?<ar>سينسيناتي ريدز"
What is the only team in the NFL to neither host nor play in the Super Bowl?<ar>الدوري الوطني لكرة القدم الأمريكية*|*سوبر بول
What year did LeBron James not win the finals against San Antonio Spurs?<ar>ليبرون جيمس*|*سان أنطونيو سبرز
How many Super Bowls has Green Bay played in and not won?<ar>غرين باي باكرز
How many Olympic Medals does Thomas Bach have that are not gold?<ar>توماس باخ
Who won six championships with the Chicago Bulls and attended Emsley A. Laney high school?<ar>شيكاغو بولز
Which quarterback won Super Bowls with the New England Patriots and Tampa Bay Buccaneers?<ar>نيوإنغلاند بيتريوتس*|*تامبا باي بوكانيرز
Which NFL franchise was located in both St. Louis and Los Angeles?<ar>الدوري الوطني لكرة القدم الأمريكية*|*سانت لويس*|*لوس أنجلوس
Which team plays at the United Center and used to have Teuvo Teravainen?<ar>يونايتد سنتر
"Which baseball team plays in the American League East and has their home stadium in St. Petersburg, Florida?<ar>nan*|*سانت بيترسبرغ*|*فلوريدا"
Which team did LeBron James used to play in 2018 that won the championships in 2016?<ar>ليبرون جيمس
Which team with Patrick Mahomes lost the Super Bowl?<ar>باتريك ماهومز*|*سوبر بول
Who is the first woman to ever play golf who was also royalty?<ar>nan
Which former Dallas Star Hockey captain also played for the Detroit Red Wings?<ar>ديترويت رد وينجز
Which team has won multiple Super Bowls and used to have Tom Brady?<ar>توم برايدي
"Who was a member of the 2012 U.S. Olympic men's gymnastics team and born in Cárdenas, Cuba?<ar>الولايات المتحدة*|*كارديناس*|*كوبا"
How many children does the current manager of the Los Angeles Lakers have?<ar>لوس أنجلوس ليكرز
How old is the current manager for the Detroit Tigers?<ar>ديترويت تايجرز
How old is the current manager for the Philadelphia Phillies?<ar>فيلادلفيا فيليز
Who was the youngest player at the FIFA World Cup in the year 1998?<ar>كأس العالم
When did Matt Biondi win his first Olympic gold medal?<ar>مات بيوندي
What is the first Grand Slam that Pete Sampras won?<ar>البطولات الكبرى لكرة المضرب*|*بيت سامبراس
When did the New York Yankees win their first World Series?<ar>نيويورك يانكيز*|*سلسلة العالم
Which team did Shaquille O'Neal play for last?<ar>شاكيل أونيل
What was the name of the second MLB team that Gerit Cole played for?<ar>دوري كرة القاعدة الرئيسي
Who is the youngest coach to have won a Super Bowl?<ar>سوبر بول
Which team has won the most Super Bowls?<ar>nan
Which NHL team has won the most Stanley Cups?<ar>دوري الهوكي الوطني
Which MLB team has won the most World Series?<ar>دوري كرة القاعدة الرئيسي*|*سلسلة العالم
What is the longest Formula 1 track?<ar>فورمولا 1
Did Lamar Jackson win a Heisman Trophy?<ar>لامار جاكسون*|*nan
Did Joe Flacco win a Super Bowl?<ar>جو فلاكو*|*سوبر بول
Did LeBron James win the 2019 MVP of the NBA?<ar>ليبرون جيمس*|*جائزة الكتاب الوطني
Did the Green Bay Packers win a Super Bowl?<ar>غرين باي باكرز*|*سوبر بول
Did Washington Redskins win in the 1972 Super Bowl?<ar>واشنطن ريدسكينس*|*سوبر بول
Did Chad Le Clos win 5 medals at the Summer Youth Olympic Games in Singapore?<ar>nan*|*سنغافورة
Have the Tampa Bay Lightning won more Stanley Cups than the Montreal Canadiens?<ar>تامبا باي لايتنينج*|*مونتريال كانيديينز
Did the US Women's soccer team qualify for the 2012 Olympics?<ar>الولايات المتحدة*|*الألعاب الأولمبية
Was Lennox Lewis ever a heavyweight champion in boxing?<ar>لينوكس لويس
Is Tom Brady on the Tampa Bay Buccaneers?<ar>توم برايدي*|*تامبا باي بوكانيرز
Is Steph Curry's number 31?<ar>ستيفن كاري
Is Michael Jordan the all-time leading scorer in the NBA for a career?<ar>مايكل جوردن*|*جائزة الكتاب الوطني
"Which series has more books, Twilight or Fifty Shades of Grey?<ar>الشفق*|*خمسون درجة من جراي"
Did the first Harry Potter book come out before the first Twilight book?<ar>هاري بوتر*|*الشفق
Which series has more books? ASOIAF or Star Wars?<ar>أغنية الجليد والنار*|*حرب النجوم
Did Lord of the Rings come out before 1930?<ar>سيد الخواتم
Did the Harry Potter books sell more than the Hunger Game books?<ar>هاري بوتر
"In the Bible who is stronger, Samson or Delilah?<ar>الكتاب المقدس*|*شمشون*|*دليلة"
Is The Handmaid's Tale the same as To Kill a Mockingbird?<ar>حكاية أمة*|*أن تقتل طائرا بريئا
"Which book came out first, Harry Potter and the Philosopher's Stone or The Little Prince?<ar>هاري بوتر وحجر الفيلسوف*|*الأمير الصغير"
Was The Rum Diaries written after 1990?<ar>nan
"What book series has more books, Chronicles of Narnia or Lord of the Rings?<ar>سيد الخواتم"
How many books are in the His Dark Materials series by Philip Pullman?<ar>مواده المظلمة*|*فيليب بولمان
How many of Paul Horgan's books won a Pulitzer Prize?<ar>بول هورغان*|*جائزة بوليتزر
How many Pulitzer Prize awards did Eugene O'Neill win?<ar>جائزة بوليتزر*|*أوجين أونيل
How many books are in Ursula K. Le Guin's Earthsea series?<ar>أورسولا لي غوين*|*nan
Which Chronicles of Narnia novels did not feature any of the Pevensie children as main characters?<ar>nan
Which Chronicles of Narnia book does not have Prince Caspian X in it?<ar>nan
Which Ann Rule book is not about Ted Bundy?<ar>nan*|*تيد بندي
What Tolkien novel is set in the Lord of the Ring Universe but not a part of the trilogy?<ar>جون رونالد تولكين
Which Star Wars book was not released after the first movie?<ar>حرب النجوم
Which Michelle Obama authored book did not win a Grammy award for its audiobook version?<ar>ميشيل أوباما*|*جائزة غرامي
Which author of a popular vampire series also wrote the novel that the movie The Host was based on?<ar>المضيف
Which Jedi in Star Wars legends was the son of Han Solo and turned to the Dark Side?<ar>حرب النجوم*|*هان سولو
Who won the Pulitzer prize in 2017 and wrote The Underground Railroad?<ar>سكة حديدية تحت الأرض (رواية)
When did the author who wrote the Chronicles of Narnia die?<ar>nan
What year did the author of Lonesome Dove win the Pulitzer Prize?<ar>nan*|*جائزة بوليتزر
Who directed the movie that was based on the third book of Lord of the Rings?<ar>سيد الخواتم
Who directed the movie that is based on the second book of The Lord of the Rings series?<ar>سيد الخواتم
Who directed the movie that's based on the first of the Lord of Rings book?<ar>nan
Who distributed the movie that's based on the Harry Potter book released in 2004?<ar>هاري بوتر
Who directed the movie that's based on the third book in the original Twilight series?<ar>الشفق
What is the second novel in The Hunger Games series?<ar>مباريات الجوع
What was Margaret Atwood's first novel?<ar>مارغريت آتوود
What was Hunter Thompson's second book?<ar>nan
What is the longest book of the Bible in the Old Testament?<ar>الكتاب المقدس*|*العهد القديم
What author has sold the most books?<ar>nan
Which book in the Hunger Games series is the longest?<ar>مباريات الجوع
Which book is the shortest in the New Testament?<ar>العهد الجديد
Which illustrator has won the most total Caldecott medals and honors for their children's books?<ar>nan
Is there a character called Holden Caulfield in The Catcher in the Rye?<ar>هولدن كولفيلد*|*الحارس في حقل الشوفان
Did Bella marry Edward in the Twilight books?<ar>الشفق
Was Summer of '69 set in Massachusetts?<ar>ماساتشوستس
Did The Road by Cormac McCarthy win a Pulitzer?<ar>الطريق*|*كورماك مكارثي
Did Stephen King win the Bram Stoker Award more than once?<ar>ستيفن كينغ
Did Sully Prudhomme win the first Nobel Prize in Literature?<ar>رينه سولي برودوم*|*جائزة نوبل
"Which country has a larger population, Brazil or Pakistan?<ar>البرازيل*|*باكستان"
"Which continent is bigger, Africa or Europe?<ar>إفريقيا*|*الاتحاد الأوروبي"
Is the Caspian Sea larger than Lake Superior?<ar>بحر قزوين*|*بحيرة سوبيريور
"Which U.S. territory is bigger, the U.S. Virgin Islands or Guam?<ar>الولايات المتحدة*|*جزر العذراء التابعة الولايات المتحدة*|*غوام"
"Which South American country is bigger, Colombia or Argentina?<ar>كولومبيا*|*الأرجنتين"
Is Alaska bigger than California?<ar>ألاسكا*|*كاليفورنيا
"Which country is larger in area, Brazil or Australia?<ar>البرازيل*|*أستراليا"
"Is Dallas, Texas or Las Vegas, Nevada closer to California?<ar>دالاس*|*تكساس*|*لاس فيغاس*|*نيفادا*|*كاليفورنيا"
"Which country has a larger population, India or Brazil?<ar>الهند*|*البرازيل"
Does the state of Texas have a larger population than the state of California?<ar>تكساس*|*كاليفورنيا
"Which U.S. city has a lesser population, New York City or Chicago?<ar>الولايات المتحدة*|*نيويورك*|*شيكاغو"
Is Mount Everest taller than Mont Blanc?<ar>جبل إفرست*|*مون بلون
"Which country has a larger population, Russia or China?<ar>الإمبراطورية الروسية*|*الصين"
Is Lake Michigan or Lake Superior larger by surface area?<ar>بحيرة ميشيغين*|*بحيرة سوبيريور
"Which continent has a longer series of coastlines, Asia or South America?<ar>آسيا*|*أمريكا الجنوبية"
Is Mount Everest taller than Mount Elbrus?<ar>جبل إفرست*|*إلبروس
Which country is bigger: France or Albania?<ar>الجمهورية الفرنسية الخامسة*|*ألبانيا
Is the Yellow River longer than Yangtze?<ar>النهر الأصفر*|*يانغتسي
Which region in Brazil has the highest amount of forests: the North Region or the Northeast Region?<ar>البرازيل*|*المنطقة الشمالية*|*المنطقة الشمالية الشرقية
How many countries in Central Africa?<ar>وسط إفريقيا
How many continents are in the world?<ar>nan
How many counties are in Pennsylvania?<ar>بنسيلفانيا
How many countries are located in Australia?<ar>أستراليا
How many cities in the U.S. have a population greater than one million?<ar>الولايات المتحدة
How many Great Lakes?<ar>البحيرات العظمى
How many major mountain ranges are there in the United States?<ar>الولايات المتحدة
How many states contain the 4 largest cities in the U.S. by area?<ar>الولايات المتحدة
How many states does Australia have?<ar>أستراليا
How many co-princes does Andorra have?<ar>أندورا
How many countries in the United Kingdom?<ar>المملكة المتحدة
How many federated states are located in the Southern Region of Brazil?<ar>البرازيل
How many countries exist in Asia?<ar>آسيا
Where is the oldest body of water that is not an ocean?<ar>nan
"Which of the 5 largest airports in the world, ranked by size, is not located in the United States?<ar>الولايات المتحدة"
Which countries in South America do not border an ocean?<ar>أمريكا الجنوبية
"Which of the river systems that flow into the East China Sea do not have a length of less than 5,000 km?<ar>بحر الصين الشرقي"
Which oceans do not border the United States?<ar>الولايات المتحدة
Which provinces in Canada do not have French as an official language?<ar>كندا*|*الفرنسية
Which of the top 5 highest mountains on Earth are not part of the Mahalangur Himalaya range?<ar>بلاك سابث
Which three oceans do not border the United States?<ar>الولايات المتحدة
Which states border Mexico but not the Rio Grande?<ar>مدينة مكسيكو*|*ريو غراندي
What is the name of the province in Canada where English is not the main language?<ar>كندا*|*إنجليز
What is the largest metropolitan area in the world that does not border a body of water?<ar>nan
What is one of the five largest states by population and is on the Ring of Fire?<ar>منطقة الحزام الناري
Which is the windiest city in the world and is located on an island?<ar>nan
"What mountains are on India's northern border and nicknamed ""Snow Abode""?<ar>الهند"
Which country is based in Africa and has the most pyramids?<ar>إفريقيا
Which lake is the largest in North America and is also on the border of 2 countries?<ar>أمريكا الشمالية
Which state is in the Pacific North West and has a city named Salem?<ar>سايلم
What river flows through the United States and is the longest river in North America?<ar>الولايات المتحدة*|*أمريكا الشمالية
Which country in Africa has the largest population and changed its capital from Lagos to Abuja?<ar>إفريقيا*|*لاغوس*|*أبوجا
What is the capital of the Philippines that served as the seat of the Spanish colonial government?<ar>الفلبين*|*الإسبانية
What is the longest river in the UK that also flows through Wales and England?<ar>المملكة المتحدة*|*ويلز*|*مملكة إنجلترا
What is the most densely populated country on Earth that also has just 0.78 square miles?<ar>بلاك سابث
Which lake has the largest surface area in the capital city of North Carolina?<ar>كارولاينا الشمالية
What is the estimated population of the smallest state (by land area) in the United States?<ar>الولايات المتحدة
What is the tallest point in the 3rd smallest country in Europe?<ar>الاتحاد الأوروبي
What is the capital city of the country where the Eiffel Tower is?<ar>برج إيفل
What is the highest mountain in the continent where the country Morocco is located?<ar>المغرب
What is the capital of the largest country in Europe?<ar>الاتحاد الأوروبي
What is the tallest building in the capital city of Taiwan?<ar>تايوان
When was the last eruption of Mount St. Helens?<ar>جبل سانت هيلين
What is the third tallest mountain in Europe?<ar>الاتحاد الأوروبي
What is the ninth tallest mountain in North America?<ar>أمريكا الشمالية
What is the second largest country in Europe?<ar>الاتحاد الأوروبي
What is the third largest state in the United States?<ar>الولايات المتحدة
When was the first eruption of Mount Saint Helens?<ar>جبل سانت هيلين
Which two countries share the second longest land border in the world?<ar>nan
What is the third largest Great Lake?<ar>nan
What is the second largest lake in the United States?<ar>الولايات المتحدة
What is the third highest mountain summit in the U.S.?<ar>الولايات المتحدة
What is the third largest country in the world by land mass?<ar>nan
What is the third tallest mountain in the world?<ar>nan
What is the smallest country in Europe by population?<ar>الاتحاد الأوروبي
What is the largest country in Europe by population?<ar>الاتحاد الأوروبي
What is the lowest point on the Earth's surface?<ar>بلاك سابث
Which country in South America has the longest coastline?<ar>أمريكا الجنوبية
What is the longest river in Canada?<ar>كندا
What is the tallest mountain in China?<ar>الصين
What is the largest city in Mexico by population?<ar>مدينة مكسيكو
What is the largest city in Iceland by population?<ar>آيسلندا
What is the largest country by area?<ar>nan
What is the tallest building in the U.S.?<ar>الولايات المتحدة
What is the largest walking trail in the U.S.?<ar>الولايات المتحدة
What is the largest city in the U.S. by population?<ar>الولايات المتحدة
What is the largest city by population in the USA?<ar>الولايات المتحدة
What is the largest city in India by population according to the UN 2018 population estimates?<ar>الهند*|*الأمم المتحدة
What is the largest lake in the U.S. by area (square miles)?<ar>الولايات المتحدة
What is the largest desert in Africa?<ar>إفريقيا
Is the Golden Gate Bridge located in San Francisco?<ar>جسر البوابة الذهبية*|*سان فرانسيسكو
Is Mount Everest the highest mountain in the world?<ar>جبل إفرست
Is Athens the capital of Greece?<ar>أثينا*|*اليونان القديمة
Is Berlin the capital of Germany?<ar>برلين*|*ألمانيا
Is Florida the flattest US state?<ar>فلوريدا*|*الولايات المتحدة
Is Budapest the capital of Hungary?<ar>بودابست*|*المجر
Does China have the highest population in the world?<ar>الصين
Are the Atlas Mountains in Greece?<ar>جبال الأطلس*|*اليونان القديمة
Are there active volcanoes in Japan?<ar>هونشو
Is Texas the largest state in the U.S.?<ar>تكساس*|*الولايات المتحدة
Is Mount Rainier in Washington state?<ar>جبل رينييه*|*واشنطن
Is Baltimore the capital of the USA?<ar>بالتيمور*|*الولايات المتحدة
Is Seattle the capital of the USA?<ar>سياتل*|*الولايات المتحدة
Is Portland the capital of the USA?<ar>بورتلاند*|*الولايات المتحدة
Is California the capital of the United States?<ar>كاليفورنيا*|*الولايات المتحدة
Is Hawaii the smallest US state by size?<ar>مملكة هاواي*|*الولايات المتحدة
Has Mitch McConnell served more terms as senator than Bernie Sanders?<ar>ميتش ماكونيل*|*بيرني ساندرز
"Which state has more electoral votes, Texas or New York?<ar>تكساس*|*نيويورك"
"Which state has more electoral votes, Virginia or West Virginia?<ar>فرجينيا*|*فيرجينيا الغربية"
Does California have more electoral votes than Rhode Island?<ar>كاليفورنيا*|*رود آيلاند
Has Amy Klobuchar served in the Senate longer than Mitch McConnell?<ar>إيمي كلوبوشار*|*مجلس الشيوخ الأمريكي*|*ميتش ماكونيل
Was Ronald Reagan president longer than George HW Bush?<ar>رونالد ريغان
"What state has more representatives, New York or Wyoming?<ar>نيويورك*|*وايومنغ"
"Which state has more Congressional districts, California or Texas?<ar>كاليفورنيا*|*تكساس"
"Which state has more electoral votes, Oregon or Washington?<ar>أوريغن*|*واشنطن"
"Which state has more electoral votes, California or Delaware?<ar>كاليفورنيا*|*ديلاوير"
How many US States did Ted Cruz win in the 2016 Republican Presidential Primary?<ar>تيد كروز
How many Hindu representatives are there currently serving in Congress?<ar>هندوس*|*الكونغرس الأمريكي
How many Democrat governors has Florida had since 1980?<ar>الحزب الديمقراطي*|*فلوريدا
How many states did John Kasich win in the 2016 Republican Presidential Primary?<ar>جون كيسيك
How many times has Trump won the state of Missouri in the presidential elections?<ar>دونالد ترامب*|*نهر ميزوري
How many U.S. states did Jerry Brown win in the 1992 Democratic Party Primaries?<ar>الولايات المتحدة*|*جيري براون
How many black presidents has the USA had?<ar>الولايات المتحدة
How many times has Texas elected a Democrat for president in the last 50 years?<ar>تكساس*|*الحزب الديمقراطي
How many times did Bernie Sanders run for president?<ar>بيرني ساندرز
How many states did Bernie Sanders win in the 2016 Democratic Primaries?<ar>بيرني ساندرز
How many branches of government are there?<ar>nan
How many Republican governors has Arizona had since 1980?<ar>أريزونا
How many Democrat governors has Pennsylvania had since the year 2000?<ar>الحزب الديمقراطي*|*بنسيلفانيا
How many Republican governors has Virginia had since the year 2000?<ar>فرجينيا
"Since 1991, which governors of Florida have not been Republican?<ar>فلوريدا"
Which UK prime ministers were not men?<ar>المملكة المتحدة
Which governors of Maryland since 1970 have not been Democrats?<ar>ماريلند*|*الحزب الديمقراطي
Which Republican presidential primaries did Ronald Reagan run in and not win?<ar>رونالد ريغان
Which New York governors have not been Democrat since 1995?<ar>نيويورك*|*الحزب الديمقراطي
How many governors of Kansas have not been Republicans?<ar>كانساس*|*الحزب الجمهوري
What presidents since 1980 have not been former TV stars?<ar>nan
